id,name,wear,rarity,price,steam_price,sell_num,buy_num,rate_7,rate_30,rate_90
7283,M9 刺刀（★） | 蓝钢 (崭新出厂),崭新出厂,隐秘,5849.9,10341.53,13,4,12.5,-0.64,-0.65
7284,M9 刺刀（★） | 蓝钢 (久经沙场),久经沙场,隐秘,3030.0,5314.54,78,5,-7.23,-16.98,-21.6
7285,M9 刺刀（★） | 蓝钢 (略有磨损),略有磨损,隐秘,3300.0,6062.88,41,4,-4.84,-15.82,-20.39
7286,M9 刺刀（★） | 蓝钢 (破损不堪),破损不堪,隐秘,2950.0,7097.22,44,6,-4.36,-14.62,-19.95
7287,M9 刺刀（★） | 北方森林 (战痕累累),战痕累累,隐秘,1870.0,3748.15,56,7,-3.58,-8.74,-12.12
7288,M9 刺刀（★） | 北方森林 (久经沙场),久经沙场,隐秘,1850.0,2801.95,52,7,-2.89,-6.54,-13.51
7289,M9 刺刀（★） | 北方森林 (略有磨损),略有磨损,隐秘,2050.0,3700.72,27,4,2.56,-7.57,-12.02
7290,M9 刺刀（★） | 北方森林 (破损不堪),破损不堪,隐秘,1888.36,3393.73,24,6,-0.87,-5.58,-10.5
7291,M9 刺刀（★） | 澄澈之水 (战痕累累),战痕累累,隐秘,2285.0,0,16,3,-0.61,-1.93,-6.74
7292,M9 刺刀（★） | 澄澈之水 (崭新出厂),崭新出厂,隐秘,2599.0,3788.38,106,9,-4.41,-10.29,-17.75
7293,M9 刺刀（★） | 澄澈之水 (久经沙场),久经沙场,隐秘,2144.5,3437.4,121,8,-7.14,-11.38,-17.2
7294,M9 刺刀（★） | 澄澈之水 (略有磨损),略有磨损,隐秘,2300.0,3406.65,116,9,-8.35,-11.4,-18.79
7295,M9 刺刀（★） | 澄澈之水 (破损不堪),破损不堪,隐秘,2100.0,5298.11,10,5,-8.7,-11.37,-14.84
7296,M9 刺刀（★） | 表面淬火 (战痕累累),战痕累累,隐秘,2950.0,5289.83,30,2,-0.57,-5.45,-10.61
7297,M9 刺刀（★） | 表面淬火 (崭新出厂),崭新出厂,隐秘,7999.0,0,14,2,6.65,-9.79,-9.98
7298,M9 刺刀（★） | 表面淬火 (久经沙场),久经沙场,隐秘,2969.69,5063.96,102,6,-7.18,-9.71,-16.11
7299,M9 刺刀（★） | 表面淬火 (略有磨损),略有磨损,隐秘,3589.0,6187.23,86,6,-4.88,-9.91,-12.25
7300,M9 刺刀（★） | 表面淬火 (破损不堪),破损不堪,隐秘,2886.91,5055.41,63,5,-3.77,-8.81,-13.31
7301,M9 刺刀（★） | 深红之网 (战痕累累),战痕累累,隐秘,2740.5,4574.12,72,9,-5.11,-10.72,-11.58
7302,M9 刺刀（★） | 深红之网 (久经沙场),久经沙场,隐秘,2840.0,4319.12,113,10,-5.05,-5.05,-13.67
7303,M9 刺刀（★） | 深红之网 (略有磨损),略有磨损,隐秘,4988.99,8200.74,72,14,-5.44,-16.84,-20.16
7304,M9 刺刀（★） | 深红之网 (破损不堪),破损不堪,隐秘,2747.99,4779.7,15,4,-6.07,-11.01,-14.74
7305,M9 刺刀（★） | 大马士革钢 (战痕累累),战痕累累,隐秘,2900.0,6834.0,8,5,0,-17.14,-27.49
7306,M9 刺刀（★） | 大马士革钢 (崭新出厂),崭新出厂,隐秘,3100.0,5523.47,92,6,-3.96,-8.82,-16.22
7307,M9 刺刀（★） | 大马士革钢 (久经沙场),久经沙场,隐秘,2749.41,4255.94,148,12,-3.53,-9.14,-16.05
7308,M9 刺刀（★） | 大马士革钢 (略有磨损),略有磨损,隐秘,2828.0,4593.12,120,8,-5.64,-8.77,-17.07
7309,M9 刺刀（★） | 大马士革钢 (破损不堪),破损不堪,隐秘,2598.5,5096.8,19,7,-2.97,-12.8,-20.49
7310,M9 刺刀（★） | 多普勒 (崭新出厂),崭新出厂,隐秘,5988.0,9148.22,1220,56,-7.57,-10.29,-19.72
7311,M9 刺刀（★） | 多普勒 (略有磨损),略有磨损,隐秘,6790.0,11269.22,85,13,-3.52,-8.22,-12.94
7312,M9 刺刀（★） | 渐变之色 (略有磨损),略有磨损,隐秘,6599.0,0,14,6,-5.71,-9.6,-16.34
7313,M9 刺刀（★） | 森林 DDPAT (战痕累累),战痕累累,隐秘,1850.0,3642.55,51,6,-4.36,-9.31,-12.74
7314,M9 刺刀（★） | 森林 DDPAT (久经沙场),久经沙场,隐秘,1847.0,3452.69,70,9,-2.74,-9.46,-13.95
7315,M9 刺刀（★） | 森林 DDPAT (略有磨损),略有磨损,隐秘,1997.5,3455.11,33,6,-3.03,-11.22,-16.07
7316,M9 刺刀（★） | 森林 DDPAT (破损不堪),破损不堪,隐秘,1950.0,3356.78,16,4,-0.26,-6.65,-7.58
7317,M9 刺刀（★） | 自由之手 (战痕累累),战痕累累,隐秘,2376.42,3750.77,6,4,-0.52,-6.37,-6.07
7319,M9 刺刀（★） | 自由之手 (久经沙场),久经沙场,隐秘,2289.5,3656.14,117,10,-6.55,-12.45,-17.35
7320,M9 刺刀（★） | 自由之手 (略有磨损),略有磨损,隐秘,2429.0,3519.48,123,3,-9.87,-12.53,-18.76
7321,M9 刺刀（★） | 自由之手 (破损不堪),破损不堪,隐秘,2199.0,5370.86,19,3,-4.39,-13.73,-17.02
7322,M9 刺刀（★） | 伽玛多普勒 (崭新出厂),崭新出厂,隐秘,7799.49,13520.01,507,38,-5.92,-10.21,-22.78
7323,M9 刺刀（★） | 传说 (战痕累累),战痕累累,隐秘,2320.0,4303.18,17,3,-6.79,-14.01,-18.57
7324,M9 刺刀（★） | 传说 (崭新出厂),崭新出厂,隐秘,7255.0,12201.8,81,12,-9.3,-18.84,-27.09
7325,M9 刺刀（★） | 传说 (久经沙场),久经沙场,隐秘,3130.0,4315.87,318,24,-4.25,-7.67,-17.09
7326,M9 刺刀（★） | 传说 (略有磨损),略有磨损,隐秘,4880.0,8193.7,174,12,-7.92,-17.29,-25.92
7327,M9 刺刀（★） | 传说 (破损不堪),破损不堪,隐秘,2977.0,4757.09,10,4,-9.09,-9.15,-9.66
7328,M9 刺刀（★） | 渐变大理石 (崭新出厂),崭新出厂,隐秘,4889.0,8185.71,372,13,-6.88,-11.75,-22.4
7329,M9 刺刀（★） | 渐变大理石 (略有磨损),略有磨损,隐秘,5995.0,0,14,3,-0.03,2.5,-6.33
7330,M9 刺刀（★） | 噩梦之夜 (战痕累累),战痕累累,隐秘,2093.0,4017.35,57,6,-6.96,-8.98,-14.57
7331,M9 刺刀（★） | 噩梦之夜 (崭新出厂),崭新出厂,隐秘,7266.96,0,1,1,0,0,-18.06
7332,M9 刺刀（★） | 噩梦之夜 (久经沙场),久经沙场,隐秘,2059.5,3380.0,95,15,-6.39,-12.4,-19.85
7333,M9 刺刀（★） | 噩梦之夜 (略有磨损),略有磨损,隐秘,2964.0,4415.02,25,6,-2.82,-2.18,-10.13
7334,M9 刺刀（★） | 噩梦之夜 (破损不堪),破损不堪,隐秘,2070.0,3842.26,25,4,-3.72,-8.65,-17.17
7335,M9 刺刀（★） | 外表生锈 (战痕累累),战痕累累,隐秘,2149.5,3102.53,250,18,-6.54,-10.25,-18.7
7336,M9 刺刀（★） | 外表生锈 (破损不堪),破损不堪,隐秘,2244.5,4600.0,32,5,-8.39,-13.17,-19.81
7337,M9 刺刀（★） | 狩猎网格 (战痕累累),战痕累累,隐秘,1900.0,3335.0,54,5,-2.06,-7.5,-15.52
7338,M9 刺刀（★） | 狩猎网格 (久经沙场),久经沙场,隐秘,1815.0,2938.62,47,7,-4.42,-9.06,-13.16
7339,M9 刺刀（★） | 狩猎网格 (略有磨损),略有磨损,隐秘,1899.5,3777.53,27,6,-3.31,-9.55,-13.46
7340,M9 刺刀（★） | 狩猎网格 (破损不堪),破损不堪,隐秘,1820.0,3732.48,20,4,-4.21,-9.45,-13.29
7341,M9 刺刀（★） | 枯焦之色 (战痕累累),战痕累累,隐秘,1897.0,3215.05,46,8,-8.49,-12.85,-16.98
7342,M9 刺刀（★） | 枯焦之色 (崭新出厂),崭新出厂,隐秘,7999.0,0,2,2,0,2.56,3.88
7343,M9 刺刀（★） | 枯焦之色 (久经沙场),久经沙场,隐秘,1913.99,2973.15,73,7,-4.97,-8.33,-13.77
7344,M9 刺刀（★） | 枯焦之色 (略有磨损),略有磨损,隐秘,2190.0,3485.36,29,7,-2.67,-7.59,-14.62
7345,M9 刺刀（★） | 枯焦之色 (破损不堪),破损不堪,隐秘,1920.0,3755.25,22,4,-4.22,-8.11,-13.51
7346,M9 刺刀（★） | 屠夫 (崭新出厂),崭新出厂,隐秘,5549.5,9148.22,70,3,-2.64,-7.35,-15.92
7347,M9 刺刀（★） | 屠夫 (久经沙场),久经沙场,隐秘,4402.5,7365.93,23,3,-4.29,-4.19,-10.52
7348,M9 刺刀（★） | 屠夫 (略有磨损),略有磨损,隐秘,4499.5,7946.97,74,5,-2.06,-9.1,-16.98
7349,M9 刺刀（★） | 人工染色 (战痕累累),战痕累累,隐秘,2229.0,3980.19,39,4,-7.3,-14.27,-19.98
7350,M9 刺刀（★） | 人工染色 (崭新出厂),崭新出厂,隐秘,3099.5,0,12,3,-8.84,-20.22,-19.49
7351,M9 刺刀（★） | 人工染色 (久经沙场),久经沙场,隐秘,2480.0,3800.0,69,5,-6.62,-10.79,-17.61
7352,M9 刺刀（★） | 人工染色 (略有磨损),略有磨损,隐秘,2750.0,4385.2,51,5,0.73,-7.41,-13.33
7353,M9 刺刀（★） | 人工染色 (破损不堪),破损不堪,隐秘,2300.0,4007.32,48,7,-6.1,-11.88,-18.53
7354,M9 刺刀（★） | 虎牙 (崭新出厂),崭新出厂,隐秘,4195.0,6363.88,210,17,-7.6,-11.68,-20.82
7355,M9 刺刀（★） | 虎牙 (略有磨损),略有磨损,隐秘,4450.0,9440.0,14,4,-3.26,-10.64,-16.02
7356,M9 刺刀（★） | 致命紫罗兰 (战痕累累),战痕累累,隐秘,2050.0,3897.97,84,7,-7.24,-11.62,-16.14
7357,M9 刺刀（★） | 致命紫罗兰 (久经沙场),久经沙场,隐秘,2230.0,3222.18,201,19,-6.3,-10.78,-16.42
7358,M9 刺刀（★） | 致命紫罗兰 (略有磨损),略有磨损,隐秘,3019.5,5163.89,73,8,-5.64,-9.8,-16.04
7359,M9 刺刀（★） | 致命紫罗兰 (破损不堪),破损不堪,隐秘,2100.0,3596.56,36,6,-3.63,-10.83,-15.98
7360,M9 刺刀（★） | 都市伪装 (战痕累累),战痕累累,隐秘,2138.0,3659.3,58,9,-1.45,-7.84,-10.32
7361,M9 刺刀（★） | 都市伪装 (久经沙场),久经沙场,隐秘,1894.5,3182.02,66,10,-6.14,-11.6,-15.63
7362,M9 刺刀（★） | 都市伪装 (略有磨损),略有磨损,隐秘,2164.0,4100.4,33,5,-10.69,-11.31,-16.7
7363,M9 刺刀（★） | 都市伪装 (破损不堪),破损不堪,隐秘,1889.0,3579.79,12,5,-5.36,-10.05,-19.03
7364,摩托手套（★） | *嘣！* (战痕累累),战痕累累,非凡,829.48,1034.21,10,4,-0.3,-1.01,-10.32
7365,摩托手套（★） | *嘣！* (久经沙场),久经沙场,非凡,3981.01,5488.95,40,14,2.12,-13.45,-42.97
7366,摩托手套（★） | *嘣！* (略有磨损),略有磨损,非凡,5049.41,9013.94,35,3,17.79,-18.94,-47.7
7367,摩托手套（★） | *嘣！* (破损不堪),破损不堪,非凡,1419.99,2368.93,13,4,-1.36,8.86,-11.25
7368,摩托手套（★） | 清凉薄荷 (战痕累累),战痕累累,非凡,1226.0,1503.51,38,5,0.62,-12.92,-24.09
7369,摩托手套（★） | 清凉薄荷 (久经沙场),久经沙场,非凡,10499.5,0,54,9,14.13,-13.94,-22.8
7370,摩托手套（★） | 清凉薄荷 (略有磨损),略有磨损,非凡,11865.34,0,21,4,19.3,-20.36,-32.96
7371,摩托手套（★） | 清凉薄荷 (破损不堪),破损不堪,非凡,2544.0,4000.0,24,6,-10.66,-14.9,-27.31
7372,摩托手套（★） | 日蚀 (战痕累累),战痕累累,非凡,709.5,959.07,8,5,-7.01,-12.24,-16.42
7373,摩托手套（★） | 日蚀 (久经沙场),久经沙场,非凡,3188.89,4702.24,40,7,-1.88,-25.69,-25.63
7374,摩托手套（★） | 日蚀 (略有磨损),略有磨损,非凡,3987.44,7800.0,26,6,-0.3,-31.25,-41.1
7375,摩托手套（★） | 日蚀 (破损不堪),破损不堪,非凡,930.7,1366.82,8,7,-3.66,-5.21,-27.75
7376,摩托手套（★） | 薄荷 (战痕累累),战痕累累,非凡,2422.56,4271.26,87,14,-2.18,-14.7,-26.59
7377,摩托手套（★） | 薄荷 (久经沙场),久经沙场,非凡,15695.0,0,170,12,12.12,-13.71,-30.75
7378,摩托手套（★） | 薄荷 (略有磨损),略有磨损,非凡,22488.0,0,112,18,7.66,-9.32,-31.65
7379,摩托手套（★） | 薄荷 (破损不堪),破损不堪,非凡,6888.0,12600.0,38,11,-11.12,-14.4,-35.0
7381,暗影双匕（★） | 蓝钢 (战痕累累),战痕累累,隐秘,499.9,607.72,8,2,19.91,-9.09,8.21
7382,暗影双匕（★） | 蓝钢 (崭新出厂),崭新出厂,隐秘,1898.0,3182.02,8,2,-1.81,-36.73,5.44
7383,暗影双匕（★） | 蓝钢 (久经沙场),久经沙场,隐秘,430.0,580.72,11,3,-13.48,-9.38,-19.28
7384,暗影双匕（★） | 蓝钢 (略有磨损),略有磨损,隐秘,447.0,620.97,10,5,-21.99,-18.72,-23.9
7385,暗影双匕（★） | 蓝钢 (破损不堪),破损不堪,隐秘,406.9,533.76,7,2,-9.56,-11.14,-32.17
7386,暗影双匕（★） | 北方森林 (战痕累累),战痕累累,隐秘,1388.0,430.59,2,1,0.01,-30.6,296.57
7387,暗影双匕（★） | 北方森林 (久经沙场),久经沙场,隐秘,309.6,402.73,14,2,6.13,-11.54,-22.35
7388,暗影双匕（★） | 北方森林 (略有磨损),略有磨损,隐秘,457.95,471.54,6,1,-2.29,-16.72,14.49
7390,暗影双匕（★） | 表面淬火 (崭新出厂),崭新出厂,隐秘,1799.5,2744.47,2,2,0,-5.14,2.89
7391,暗影双匕（★） | 表面淬火 (久经沙场),久经沙场,隐秘,770.99,1056.4,16,5,0,11.82,16.82
7392,暗影双匕（★） | 表面淬火 (略有磨损),略有磨损,隐秘,788.5,1059.3,17,4,-0.06,5.13,0.07
7393,暗影双匕（★） | 表面淬火 (破损不堪),破损不堪,隐秘,890.0,943.07,7,3,7.23,30.88,29.08
7394,暗影双匕（★） | 深红之网 (战痕累累),战痕累累,隐秘,619.9,759.0,7,2,-17.34,11.27,-8.57
7395,暗影双匕（★） | 深红之网 (久经沙场),久经沙场,隐秘,449.65,626.26,24,2,-2.81,-11.48,-13.33
7396,暗影双匕（★） | 深红之网 (略有磨损),略有磨损,隐秘,974.4,1066.05,17,5,21.8,35.34,26.71
7397,暗影双匕（★） | 深红之网 (破损不堪),破损不堪,隐秘,465.0,739.48,2,1,-7.0,-10.58,0
7398,暗影双匕（★） | 大马士革钢 (战痕累累),战痕累累,隐秘,490.0,683.49,3,1,0,0,6.75
7399,暗影双匕（★） | 大马士革钢 (崭新出厂),崭新出厂,隐秘,418.49,638.33,27,3,-2.34,-13.27,-12.72
7400,暗影双匕（★） | 大马士革钢 (久经沙场),久经沙场,隐秘,344.5,499.58,33,6,0.59,-2.14,-12.31
7401,暗影双匕（★） | 大马士革钢 (略有磨损),略有磨损,隐秘,353.2,522.99,41,4,1.23,-8.85,-13.64
7402,暗影双匕（★） | 大马士革钢 (破损不堪),破损不堪,隐秘,470.98,517.78,8,1,-18.22,-19.9,18.22
7403,暗影双匕（★） | 多普勒 (崭新出厂),崭新出厂,隐秘,949.0,1367.4,155,19,3.72,1.55,-4.67
7404,暗影双匕（★） | 多普勒 (略有磨损),略有磨损,隐秘,1649.9,2300.0,12,10,-16.9,-20.52,-0.01
7405,暗影双匕（★） | 渐变之色 (崭新出厂),崭新出厂,隐秘,977.0,1366.82,103,4,-5.92,-1.31,-10.65
7406,暗影双匕（★） | 渐变之色 (略有磨损),略有磨损,隐秘,2350.0,2073.62,2,1,46.92,-21.67,56.77
7407,暗影双匕（★） | 森林 DDPAT (战痕累累),战痕累累,隐秘,343.5,457.4,10,1,-1.5,-29.34,-35.18
7408,暗影双匕（★） | 森林 DDPAT (崭新出厂),崭新出厂,隐秘,9686.33,0,1,1,0,0,0
7409,暗影双匕（★） | 森林 DDPAT (久经沙场),久经沙场,隐秘,336.0,416.53,8,2,9.84,1.97,-13.39
7410,暗影双匕（★） | 森林 DDPAT (略有磨损),略有磨损,隐秘,420.0,408.66,3,1,21.42,10.53,5.0
7412,暗影双匕（★） | 渐变大理石 (崭新出厂),崭新出厂,隐秘,708.0,1073.89,68,7,-4.19,-8.41,-10.15
7413,暗影双匕（★） | 渐变大理石 (略有磨损),略有磨损,隐秘,1900.0,1298.46,1,1,0,90.0,0
7414,暗影双匕（★） | 噩梦之夜 (战痕累累),战痕累累,隐秘,401.39,526.53,2,2,0,0.8,0
7415,暗影双匕（★） | 噩梦之夜 (久经沙场),久经沙场,隐秘,358.5,441.18,13,4,-5.66,1.9,-5.53
7416,暗影双匕（★） | 噩梦之夜 (略有磨损),略有磨损,隐秘,465.0,615.11,10,2,0,-1.88,-6.98
7417,暗影双匕（★） | 外表生锈 (战痕累累),战痕累累,隐秘,290.0,393.22,65,13,0.69,-4.13,-16.91
7418,暗影双匕（★） | 外表生锈 (破损不堪),破损不堪,隐秘,388.0,526.31,10,1,14.48,-2.51,-13.0
7419,暗影双匕（★） | 狩猎网格 (战痕累累),战痕累累,隐秘,314.49,431.59,7,1,-0.47,-7.49,-47.54
7421,暗影双匕（★） | 狩猎网格 (久经沙场),久经沙场,隐秘,295.43,408.5,16,1,-0.19,-3.45,-21.42
7422,暗影双匕（★） | 狩猎网格 (略有磨损),略有磨损,隐秘,366.0,447.25,12,3,-0.06,-3.68,-8.38
7423,暗影双匕（★） | 狩猎网格 (破损不堪),破损不堪,隐秘,428.3,405.81,2,1,0,-1.4,22.92
7424,暗影双匕（★） | 枯焦之色 (战痕累累),战痕累累,隐秘,386.01,431.59,5,2,-0.12,10.3,4.76
7425,暗影双匕（★） | 枯焦之色 (久经沙场),久经沙场,隐秘,330.91,444.26,13,2,-2.37,-4.91,-11.38
7426,暗影双匕（★） | 枯焦之色 (略有磨损),略有磨损,隐秘,382.0,544.58,10,1,-0.91,-8.08,-13.69
7427,暗影双匕（★） | 枯焦之色 (破损不堪),破损不堪,隐秘,700.0,463.91,4,2,0,-3.44,-3.38
7428,暗影双匕（★） | 屠夫 (崭新出厂),崭新出厂,隐秘,755.0,1079.74,25,4,-0.66,-4.3,-10.12
7429,暗影双匕（★） | 屠夫 (久经沙场),久经沙场,隐秘,949.9,1043.63,2,2,2.15,20.09,11.95
7430,暗影双匕（★） | 屠夫 (略有磨损),略有磨损,隐秘,668.91,888.45,14,4,-3.79,-11.99,-10.81
7431,暗影双匕（★） | 人工染色 (战痕累累),战痕累累,隐秘,817.99,544.58,3,1,0,0,-0.24
7432,暗影双匕（★） | 人工染色 (崭新出厂),崭新出厂,隐秘,1000.0,1414.61,2,1,0,0,-27.95
7433,暗影双匕（★） | 人工染色 (久经沙场),久经沙场,隐秘,399.99,519.94,6,1,5.56,9.59,-6.98
7434,暗影双匕（★） | 人工染色 (略有磨损),略有磨损,隐秘,416.4,628.72,12,2,-1.77,-13.59,-12.52
7435,暗影双匕（★） | 人工染色 (破损不堪),破损不堪,隐秘,399.0,537.09,8,2,-5.0,-11.25,-7.21
7436,暗影双匕（★） | 虎牙 (崭新出厂),崭新出厂,隐秘,544.41,820.15,67,7,-2.61,-9.27,-12.89
7437,暗影双匕（★） | 虎牙 (略有磨损),略有磨损,隐秘,899.99,1034.21,3,1,5.14,15.83,0
7438,暗影双匕（★） | 致命紫罗兰 (战痕累累),战痕累累,隐秘,369.2,444.26,11,3,5.54,-14.97,-24.65
7439,暗影双匕（★） | 致命紫罗兰 (崭新出厂),崭新出厂,隐秘,1500.0,1845.2,5,1,0,25.1,-9.96
7440,暗影双匕（★） | 致命紫罗兰 (久经沙场),久经沙场,隐秘,358.49,464.77,28,10,6.41,-0.11,-10.36
7441,暗影双匕（★） | 致命紫罗兰 (略有磨损),略有磨损,隐秘,460.0,556.27,16,2,12.33,-8.0,-8.0
7442,暗影双匕（★） | 致命紫罗兰 (破损不堪),破损不堪,隐秘,479.0,561.46,7,2,-0.1,-0.21,8.86
7443,暗影双匕（★） | 都市伪装 (战痕累累),战痕累累,隐秘,420.0,479.39,4,1,5.0,-58.0,-57.98
7444,暗影双匕（★） | 都市伪装 (久经沙场),久经沙场,隐秘,342.9,430.15,10,5,-1.59,-8.54,-11.32
7445,暗影双匕（★） | 都市伪装 (略有磨损),略有磨损,隐秘,370.0,498.72,10,1,0.14,-2.38,-15.89
7446,暗影双匕（★） | 都市伪装 (破损不堪),破损不堪,隐秘,588.87,656.14,4,1,-9.4,-9.34,-9.35
7447,专业手套（★） | 深红和服 (战痕累累),战痕累累,非凡,7455.0,0,95,6,-13.85,-21.92,-33.44
7448,专业手套（★） | 深红和服 (久经沙场),久经沙场,非凡,10700.0,0,841,9,-4.46,-20.74,-41.69
7449,专业手套（★） | 深红和服 (略有磨损),略有磨损,非凡,16999.5,0,364,16,3.65,-16.2,-38.58
7450,专业手套（★） | 深红和服 (破损不堪),破损不堪,非凡,9000.0,0,86,4,-12.52,-23.73,-44.1
7451,专业手套（★） | 翠绿之网 (战痕累累),战痕累累,非凡,2537.0,4188.8,23,7,-9.33,-15.4,-33.22
7452,专业手套（★） | 翠绿之网 (久经沙场),久经沙场,非凡,9500.0,0,79,10,18.75,-26.29,-52.53
7453,专业手套（★） | 翠绿之网 (略有磨损),略有磨损,非凡,13000.0,0,93,12,2.64,-21.21,-51.13
7454,专业手套（★） | 翠绿之网 (破损不堪),破损不堪,非凡,3887.49,6150.5,27,4,-6.33,-15.21,-48.17
7455,专业手套（★） | 森林 DDPAT (战痕累累),战痕累累,非凡,998.2,1250.0,6,2,-0.02,17.45,10.91
7456,专业手套（★） | 森林 DDPAT (崭新出厂),崭新出厂,非凡,5697.5,0,9,7,3.61,-10.95,-24.03
7457,专业手套（★） | 森林 DDPAT (久经沙场),久经沙场,非凡,2050.0,3076.78,37,7,13.89,-33.87,-33.76
7458,专业手套（★） | 森林 DDPAT (略有磨损),略有磨损,非凡,2799.5,4964.82,23,2,3.68,-29.97,-41.63
7459,专业手套（★） | 森林 DDPAT (破损不堪),破损不堪,非凡,910.0,1323.53,7,4,-8.91,-9.0,-29.34
7460,专业手套（★） | 元勋 (战痕累累),战痕累累,非凡,1150.0,1655.47,18,3,-7.62,-5.62,-21.04
7461,专业手套（★） | 元勋 (久经沙场),久经沙场,非凡,6888.0,0,25,7,29.98,-16.0,-44.45
7462,专业手套（★） | 元勋 (略有磨损),略有磨损,非凡,8242.08,10995.65,34,7,25.52,-20.94,-49.58
7463,专业手套（★） | 元勋 (破损不堪),破损不堪,非凡,1599.0,2665.29,18,7,-7.52,-21.58,-38.43
7464,运动手套（★） | 干旱 (战痕累累),战痕累累,非凡,1988.0,3308.83,30,5,-16.24,-11.16,-27.31
7465,运动手套（★） | 干旱 (崭新出厂),崭新出厂,非凡,30993.0,0,8,4,-0.02,-23.85,-17.87
7466,运动手套（★） | 干旱 (久经沙场),久经沙场,非凡,8400.0,11988.54,40,10,17.45,-26.95,-54.59
7467,运动手套（★） | 干旱 (略有磨损),略有磨损,非凡,11200.0,0,33,9,8.74,-23.29,-50.22
7468,运动手套（★） | 干旱 (破损不堪),破损不堪,非凡,3049.5,5747.33,16,6,-7.59,-19.27,-43.21
7469,运动手套（★） | 树篱迷宫 (战痕累累),战痕累累,非凡,15000.0,0,37,7,-8.48,-15.25,-28.57
7470,运动手套（★） | 树篱迷宫 (久经沙场),久经沙场,非凡,31000.0,0,342,27,11.52,-6.91,-24.75
7471,运动手套（★） | 树篱迷宫 (略有磨损),略有磨损,非凡,49000.0,0,144,28,3.16,-10.75,-30.91
7472,运动手套（★） | 树篱迷宫 (破损不堪),破损不堪,非凡,20260.0,0,36,4,-5.52,-22.07,-37.08
7473,运动手套（★） | 潘多拉之盒 (战痕累累),战痕累累,非凡,13798.0,0,30,6,-4.18,-18.84,-32.69
7474,运动手套（★） | 潘多拉之盒 (久经沙场),久经沙场,非凡,24550.0,0,343,20,1.03,-12.32,-35.05
7475,运动手套（★） | 潘多拉之盒 (破损不堪),破损不堪,非凡,19998.0,0,35,2,-14.9,-20.0,-37.51
